artist,song,rank,streams,country,week
Don Khuma,Estamos Bien,88,6269084,gloabl,2018-07-27--2018-08-03
Bazzi,Mine,89,6210391,gloabl,2018-07-27--2018-08-03
Bebe Rexha,Meant to Be (feat. Florida Georgia Line),90,6189250,gloabl,2018-07-27--2018-08-03
Dean Lewis,Be Alright,91,6131797,gloabl,2018-07-27--2018-08-03
Post Malone,I Fall Apart,92,5907169,gloabl,2018-07-27--2018-08-03
Demi Lovato,Sober,93,5895696,gloabl,2018-07-27--2018-08-03
Post Malone,Ball For Me (feat. Nicki Minaj),94,5888086,gloabl,2018-07-27--2018-08-03
Khalid,OTW,95,5872997,gloabl,2018-07-27--2018-08-03
Ella Mai,Boo'd Up,96,5863946,gloabl,2018-07-27--2018-08-03
Luis Fonsi,Calypso,97,5833656,gloabl,2018-07-27--2018-08-03
Lil Uzi Vert,XO TOUR Llif3,98,5748743,gloabl,2018-07-27--2018-08-03
Shawn Mendes,In My Blood,99,5728094,gloabl,2018-07-27--2018-08-03
KYLE,Playinwitme (feat. Kehlani),100,5703992,gloabl,2018-07-27--2018-08-03
OneRepublic,Connection,101,5680485,gloabl,2018-07-27--2018-08-03
XXXTENTACION,the remedy for a broken heart (why am I so in love),102,5648703,gloabl,2018-07-27--2018-08-03
Childish Gambino,This Is America,103,5500119,gloabl,2018-07-27--2018-08-03
Wolfine,Bella - Remix,104,5495238,gloabl,2018-07-27--2018-08-03
The Chainsmokers,Side Effects (feat. Emily Warren),105,5459269,gloabl,2018-07-27--2018-08-03
Rich The Kid,Plug Walk,106,5458423,gloabl,2018-07-27--2018-08-03
Lil Dicky,Freaky Friday (feat. Chris Brown),107,5448410,gloabl,2018-07-27--2018-08-03
Thalía,No Me Acuerdo,108,5404977,gloabl,2018-07-27--2018-08-03
Ed Sheeran,Happier,109,5386982,gloabl,2018-07-27--2018-08-03
Karol G,Mi Cama,110,5234492,gloabl,2018-07-27--2018-08-03
Alan Walker,Darkside,111,5229016,gloabl,2018-07-27--2018-08-03
YG,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",112,5215673,gloabl,2018-07-27--2018-08-03
Sam Smith,Too Good At Goodbyes,113,5205091,gloabl,2018-07-27--2018-08-03
The Weeknd,Call Out My Name,114,5201718,gloabl,2018-07-27--2018-08-03
Tropijazz,Síguelo Bailando,115,5167593,gloabl,2018-07-27--2018-08-03
Sia,"Audio - with Sia, Diplo & Labrinth",116,5159618,gloabl,2018-07-27--2018-08-03
Kendrick Lamar,All The Stars (with SZA),117,5066433,gloabl,2018-07-27--2018-08-03
Liam Payne,Familiar,118,5009181,gloabl,2018-07-27--2018-08-03
Kygo,Remind Me to Forget,119,4998060,gloabl,2018-07-27--2018-08-03
Kanye West,All Mine,120,4979144,gloabl,2018-07-27--2018-08-03
Daddy Yankee,Dura,121,4956194,gloabl,2018-07-27--2018-08-03
Maluma,El Préstamo,122,4934868,gloabl,2018-07-27--2018-08-03
Migos,Walk It Talk It,123,4932917,gloabl,2018-07-27--2018-08-03
Piso 21,Te Amo,124,4917204,gloabl,2018-07-27--2018-08-03
BLACKPINK,DDU-DU DDU-DU - KR Ver.,125,4827653,gloabl,2018-07-27--2018-08-03
The Chainsmokers,Closer,126,4824796,gloabl,2018-07-27--2018-08-03
Jason Mraz,I'm Yours,127,4812035,gloabl,2018-07-27--2018-08-03
XXXTENTACION,Hope,128,4806231,gloabl,2018-07-27--2018-08-03
Leslie Grace,Duro y Suave,129,4794957,gloabl,2018-07-27--2018-08-03
Kendrick Lamar,HUMBLE.,130,4762851,gloabl,2018-07-27--2018-08-03
Offset,Ric Flair Drip (& Metro Boomin),131,4743489,gloabl,2018-07-27--2018-08-03
Avicii,Wake Me Up,132,4701232,gloabl,2018-07-27--2018-08-03
Famous Dex,JAPAN,133,4684539,gloabl,2018-07-27--2018-08-03
Jess Glynne,I'll Be There,134,4648947,gloabl,2018-07-27--2018-08-03
James Arthur,Say You Won't Let Go,135,4635296,gloabl,2018-07-27--2018-08-03
Wiz Khalifa,Hopeless Romantic (feat. Swae Lee),136,4628829,gloabl,2018-07-27--2018-08-03
Luis Fonsi,Échame La Culpa,137,4614645,gloabl,2018-07-27--2018-08-03
Post Malone,Congratulations,138,4594987,gloabl,2018-07-27--2018-08-03
The Chainsmokers,Something Just Like This,139,4580735,gloabl,2018-07-27--2018-08-03
Toto,Africa,140,4545080,gloabl,2018-07-27--2018-08-03
Aitana,TELÉFONO,141,4436815,gloabl,2018-07-27--2018-08-03
Sean Paul,Mad Love,142,4421609,gloabl,2018-07-27--2018-08-03
Post Malone,Candy Paint,143,4410178,gloabl,2018-07-27--2018-08-03
Chance the Rapper,I Might Need Security,144,4379977,gloabl,2018-07-27--2018-08-03
Lauv,I Like Me Better,145,4351939,gloabl,2018-07-27--2018-08-03
Portugal. The Man,Feel It Still,146,4351235,gloabl,2018-07-27--2018-08-03
Travis Scott,goosebumps,147,4336673,gloabl,2018-07-27--2018-08-03
Lauv,Enemies,148,4329944,gloabl,2018-07-27--2018-08-03
Drake,One Dance,149,4312707,gloabl,2018-07-27--2018-08-03
Anitta,Medicina,150,4303105,gloabl,2018-07-27--2018-08-03
Ed Sheeran,Perfect Duet (Ed Sheeran & Beyoncé),151,4255513,gloabl,2018-07-27--2018-08-03
French Montana,Unforgettable,152,4237054,gloabl,2018-07-27--2018-08-03
Justin Quiles,No Quiero Amarte (feat. Zion & Lennox),153,4224484,gloabl,2018-07-27--2018-08-03
Alex Rose,Toda - Remix,154,4215702,gloabl,2018-07-27--2018-08-03
NF,Lie,155,4208622,gloabl,2018-07-27--2018-08-03
Selena Gomez,Wolves,156,4196828,gloabl,2018-07-27--2018-08-03
Oasis,Wonderwall - Remastered,157,4195948,gloabl,2018-07-27--2018-08-03
Marshmello,Silence,158,4191269,gloabl,2018-07-27--2018-08-03
Avicii,Without You (feat. Sandro Cavazza),159,4166562,gloabl,2018-07-27--2018-08-03
Maroon 5,What Lovers Do (feat. SZA),160,4159725,gloabl,2018-07-27--2018-08-03
J Balvin,Ambiente,161,4140688,gloabl,2018-07-27--2018-08-03
Nicky Jam,Live It Up - Official Song 2018 FIFA World Cup Russia,162,4110186,gloabl,2018-07-27--2018-08-03
Khalid,Young Dumb & Broke,163,4109392,gloabl,2018-07-27--2018-08-03
Demi Lovato,Sorry Not Sorry,164,4091944,gloabl,2018-07-27--2018-08-03
Ed Sheeran,Thinking Out Loud,165,4082452,gloabl,2018-07-27--2018-08-03
John Mayer,New Light,166,4074102,gloabl,2018-07-27--2018-08-03
Alec Benjamin,Let Me Down Slowly,167,4062896,gloabl,2018-07-27--2018-08-03
Piso 21,Déjala Que Vuelva (feat. Manuel Turizo),168,4057416,gloabl,2018-07-27--2018-08-03
Drake,Emotionless,169,4049374,gloabl,2018-07-27--2018-08-03
Camila Cabello,Never Be the Same,170,4024236,gloabl,2018-07-27--2018-08-03
Imagine Dragons,Whatever It Takes,171,3982725,gloabl,2018-07-27--2018-08-03
The Chainsmokers,Somebody,172,3975336,gloabl,2018-07-27--2018-08-03
Beyoncé,Halo,173,3941440,gloabl,2018-07-27--2018-08-03
Danny Ocean,Dembow,174,3914207,gloabl,2018-07-27--2018-08-03
John Legend,All of Me,175,3880468,gloabl,2018-07-27--2018-08-03
NF,Let You Down,176,3862408,gloabl,2018-07-27--2018-08-03
Trío Los Josefinos,Criminal,177,3856488,gloabl,2018-07-27--2018-08-03
Rudimental,Let Me Live (feat. Anne-Marie & Mr Eazi),178,3851171,gloabl,2018-07-27--2018-08-03
Anuel Aa,Hipócrita,179,3850951,gloabl,2018-07-27--2018-08-03
Wiz Khalifa,Fr Fr (feat. Lil Skies),180,3845478,gloabl,2018-07-27--2018-08-03
Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,181,3838244,gloabl,2018-07-27--2018-08-03
Axwell /\ Ingrosso,More Than You Know,182,3833986,gloabl,2018-07-27--2018-08-03
Khalid,Location,183,3827877,gloabl,2018-07-27--2018-08-03
Bruno Mars,That's What I Like,184,3825016,gloabl,2018-07-27--2018-08-03
The Killers,Mr. Brightside,185,3821889,gloabl,2018-07-27--2018-08-03
David Guetta,Like I Do,186,3812154,gloabl,2018-07-27--2018-08-03
J Balvin,Mi Gente,187,3797653,gloabl,2018-07-27--2018-08-03
Ed Sheeran,Photograph,188,3795835,gloabl,2018-07-27--2018-08-03
Queen,Bohemian Rhapsody - Remastered 2011,189,3778619,gloabl,2018-07-27--2018-08-03
Keala Settle,This Is Me,190,3771541,gloabl,2018-07-27--2018-08-03
Drake,Elevate,191,3767120,gloabl,2018-07-27--2018-08-03
XXXTENTACION,NUMB,192,3762047,gloabl,2018-07-27--2018-08-03
Journey,Don't Stop Believin',193,3752576,gloabl,2018-07-27--2018-08-03
21 Savage,Bank Account,194,3748959,gloabl,2018-07-27--2018-08-03
6ix9ine,TATI,195,3741226,gloabl,2018-07-27--2018-08-03
Louis The Child,Better Not (feat. Wafia),196,3731864,gloabl,2018-07-27--2018-08-03
Billie Eilish,ocean eyes,197,3728000,gloabl,2018-07-27--2018-08-03
Logic,1-800-273-8255,198,3719781,gloabl,2018-07-27--2018-08-03
Troye Sivan,Dance To This (feat. Ariana Grande),199,3699712,gloabl,2018-07-27--2018-08-03
Kris Kross Amsterdam,Whenever (feat. Conor Maynard),200,3690390,gloabl,2018-07-27--2018-08-03
Drake,In My Feelings,1,65825491,gloabl,2018-07-20--2018-07-27
Cardi B,I Like It,2,27078418,gloabl,2018-07-20--2018-07-27
Maroon 5,Girls Like You (feat. Cardi B),3,26784966,gloabl,2018-07-20--2018-07-27
Ariana Grande,God is a woman,4,25368396,gloabl,2018-07-20--2018-07-27
Juice WRLD,Lucid Dreams,5,24992827,gloabl,2018-07-20--2018-07-27
Tyga,Taste (feat. Offset),6,24364886,gloabl,2018-07-20--2018-07-27
XXXTENTACION,SAD!,7,24270898,gloabl,2018-07-20--2018-07-27
Clean Bandit,Solo (feat. Demi Lovato),8,23808036,gloabl,2018-07-20--2018-07-27
Calvin Harris,One Kiss (with Dua Lipa),9,22895006,gloabl,2018-07-20--2018-07-27
Post Malone,Better Now,10,22134955,gloabl,2018-07-20--2018-07-27
Tiësto,Jackie Chan,11,20880528,gloabl,2018-07-20--2018-07-27
Jonas Blue,Rise,12,20761497,gloabl,2018-07-20--2018-07-27
Drake,Don’t Matter To Me (with Michael Jackson),13,20626760,gloabl,2018-07-20--2018-07-27
5 Seconds of Summer,Youngblood,14,20078198,gloabl,2018-07-20--2018-07-27
6ix9ine,FEFE (feat. Nicki Minaj & Murda Beatz),15,17986153,gloabl,2018-07-20--2018-07-27
Drake,Nonstop,16,17271227,gloabl,2018-07-20--2018-07-27
Nio Garcia,Te Boté - Remix,17,17092117,gloabl,2018-07-20--2018-07-27
XXXTENTACION,Moonlight,18,17063239,gloabl,2018-07-20--2018-07-27
Drake,God's Plan,19,16251107,gloabl,2018-07-20--2018-07-27
benny blanco,Eastside (with Halsey & Khalid),20,16201018,gloabl,2018-07-20--2018-07-27
Martin Garrix,Ocean (feat. Khalid),21,15506395,gloabl,2018-07-20--2018-07-27
Drake,Nice For What,22,15397619,gloabl,2018-07-20--2018-07-27
Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,23,14908267,gloabl,2018-07-20--2018-07-27
Becky G,Sin Pijama,24,14701169,gloabl,2018-07-20--2018-07-27
Loud Luxury,Body,25,14338200,gloabl,2018-07-20--2018-07-27
Ariana Grande,no tears left to cry,26,13938351,gloabl,2018-07-20--2018-07-27
Anne-Marie,2002,27,13698716,gloabl,2018-07-20--2018-07-27
Kygo,Born To Be Yours,28,13270484,gloabl,2018-07-20--2018-07-27
XXXTENTACION,changes,29,12651374,gloabl,2018-07-20--2018-07-27
Dennis Lloyd,Nevermind,30,12473710,gloabl,2018-07-20--2018-07-27
XXXTENTACION,Jocelyn Flores,31,12319462,gloabl,2018-07-20--2018-07-27
Dynoro,In My Mind,32,11863180,gloabl,2018-07-20--2018-07-27
Childish Gambino,Summertime Magic,33,11694308,gloabl,2018-07-20--2018-07-27
Post Malone,Psycho (feat. Ty Dolla $ign),34,11646559,gloabl,2018-07-20--2018-07-27
J Balvin,No Es Justo,35,11565210,gloabl,2018-07-20--2018-07-27
Nicky Jam,X,36,11502112,gloabl,2018-07-20--2018-07-27
Nicky Jam,X - Remix,37,11380927,gloabl,2018-07-20--2018-07-27
Post Malone,rockstar (feat. 21 Savage),38,11285732,gloabl,2018-07-20--2018-07-27
Ozuna,Vaina Loca,39,11211805,gloabl,2018-07-20--2018-07-27
A$AP Rocky,Praise The Lord (Da Shine),40,10849796,gloabl,2018-07-20--2018-07-27
Nicki Minaj,Bed (feat. Ariana Grande),41,10846970,gloabl,2018-07-20--2018-07-27
Marshmello,FRIENDS,42,10649726,gloabl,2018-07-20--2018-07-27
Alvaro Soler,La Cintura,43,10601624,gloabl,2018-07-20--2018-07-27
David Guetta,Flames,44,10289200,gloabl,2018-07-20--2018-07-27
Drake,I'm Upset,45,10253133,gloabl,2018-07-20--2018-07-27
Zedd,The Middle,46,10094041,gloabl,2018-07-20--2018-07-27
Lil Baby,Yes Indeed,47,9774015,gloabl,2018-07-20--2018-07-27
Reik,Me Niego,48,9398081,gloabl,2018-07-20--2018-07-27
Billie Eilish,lovely (with Khalid),49,9379764,gloabl,2018-07-20--2018-07-27
Ed Sheeran,Shape of You,50,9116950,gloabl,2018-07-20--2018-07-27
Shakira,Clandestino,51,8967057,gloabl,2018-07-20--2018-07-27
The Carters,APESHIT,52,8927478,gloabl,2018-07-20--2018-07-27
BlocBoy JB,Look Alive (feat. Drake),53,8491785,gloabl,2018-07-20--2018-07-27
XXXTENTACION,Fuck Love (feat. Trippie Redd),54,8453694,gloabl,2018-07-20--2018-07-27
Sofia Reyes,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",55,8395145,gloabl,2018-07-20--2018-07-27
Imagine Dragons,Natural,56,8361108,gloabl,2018-07-20--2018-07-27
Drake,Mob Ties,57,8348039,gloabl,2018-07-20--2018-07-27
Chance the Rapper,I Might Need Security,58,8221827,gloabl,2018-07-20--2018-07-27
Dua Lipa,IDGAF,59,8083800,gloabl,2018-07-20--2018-07-27
Karol G,Mi Cama,60,7905419,gloabl,2018-07-20--2018-07-27
Camila Cabello,Havana,61,7803164,gloabl,2018-07-20--2018-07-27
Panic! At The Disco,High Hopes,62,7755020,gloabl,2018-07-20--2018-07-27
Zion & Lennox,La Player (Bandolera),63,7628360,gloabl,2018-07-20--2018-07-27
Billie Eilish,you should see me in a crown,64,7388055,gloabl,2018-07-20--2018-07-27
Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",65,7265839,gloabl,2018-07-20--2018-07-27
Dua Lipa,New Rules,66,7201310,gloabl,2018-07-20--2018-07-27
Khalid,Love Lies (with Normani),67,7166405,gloabl,2018-07-20--2018-07-27
Daddy Yankee,Dura - Remix,68,7095153,gloabl,2018-07-20--2018-07-27
Ozuna,Unica,69,7037795,gloabl,2018-07-20--2018-07-27
XXXTENTACION,Everybody Dies In Their Nightmares,70,7005640,gloabl,2018-07-20--2018-07-27
Imagine Dragons,Believer,71,6991212,gloabl,2018-07-20--2018-07-27
KYLE,Playinwitme (feat. Kehlani),72,6939875,gloabl,2018-07-20--2018-07-27
George Ezra,Shotgun,73,6876772,gloabl,2018-07-20--2018-07-27
Years & Years,If You're Over Me,74,6865892,gloabl,2018-07-20--2018-07-27
Juice WRLD,All Girls Are The Same,75,6816417,gloabl,2018-07-20--2018-07-27
Bebe Rexha,I'm a Mess,76,6813603,gloabl,2018-07-20--2018-07-27
Cheat Codes,Only You (with Little Mix),77,6682341,gloabl,2018-07-20--2018-07-27
Ella Mai,Boo'd Up,78,6657130,gloabl,2018-07-20--2018-07-27
Ed Sheeran,Perfect,79,6639831,gloabl,2018-07-20--2018-07-27
XXXTENTACION,Look At Me!,80,6624130,gloabl,2018-07-20--2018-07-27
Imagine Dragons,Thunder,81,6606463,gloabl,2018-07-20--2018-07-27
Bazzi,Mine,82,6602398,gloabl,2018-07-20--2018-07-27
Zedd,Happy Now,83,6581159,gloabl,2018-07-20--2018-07-27
Cosculluela,Madura (feat. Bad Bunny),84,6579442,gloabl,2018-07-20--2018-07-27
Sebastian Yatra,Por Perro,85,6448957,gloabl,2018-07-20--2018-07-27
Bebe Rexha,Meant to Be (feat. Florida Georgia Line),86,6394189,gloabl,2018-07-20--2018-07-27
Khalid,OTW,87,6342416,gloabl,2018-07-20--2018-07-27
Bad Bunny,Estamos Bien,88,6332087,gloabl,2018-07-20--2018-07-27
Brytiago,Asesina,89,6259542,gloabl,2018-07-20--2018-07-27
Childish Gambino,This Is America,90,6254341,gloabl,2018-07-20--2018-07-27
OneRepublic,Connection,91,6181167,gloabl,2018-07-20--2018-07-27
Shawn Mendes,In My Blood,92,6144153,gloabl,2018-07-20--2018-07-27
Post Malone,Ball For Me (feat. Nicki Minaj),93,6134334,gloabl,2018-07-20--2018-07-27
XXXTENTACION,the remedy for a broken heart (why am I so in love),94,6019478,gloabl,2018-07-20--2018-07-27
Anitta,Medicina,95,5939648,gloabl,2018-07-20--2018-07-27
Juice WRLD,Wasted (feat. Lil Uzi Vert),96,5901645,gloabl,2018-07-20--2018-07-27
Kanye West,All Mine,97,5900704,gloabl,2018-07-20--2018-07-27
Post Malone,I Fall Apart,98,5824963,gloabl,2018-07-20--2018-07-27
Lil Uzi Vert,XO TOUR Llif3,99,5800250,gloabl,2018-07-20--2018-07-27
Rich The Kid,Plug Walk,100,5795801,gloabl,2018-07-20--2018-07-27
Luis Fonsi,Calypso,101,5643118,gloabl,2018-07-20--2018-07-27
Lil Dicky,Freaky Friday (feat. Chris Brown),102,5630540,gloabl,2018-07-20--2018-07-27
Wolfine,Bella - Remix,103,5609963,gloabl,2018-07-20--2018-07-27
Sia,"Audio - with Sia, Diplo & Labrinth",104,5605452,gloabl,2018-07-20--2018-07-27
Liam Payne,Familiar,105,5555807,gloabl,2018-07-20--2018-07-27
Kendrick Lamar,All The Stars (with SZA),106,5524859,gloabl,2018-07-20--2018-07-27
The Weeknd,Call Out My Name,107,5494419,gloabl,2018-07-20--2018-07-27
Ed Sheeran,Happier,108,5403796,gloabl,2018-07-20--2018-07-27
Billie Eilish,ocean eyes,109,5331498,gloabl,2018-07-20--2018-07-27
Daddy Yankee,Dura,110,5318966,gloabl,2018-07-20--2018-07-27
Migos,Walk It Talk It,111,5310141,gloabl,2018-07-20--2018-07-27
Drake,Emotionless,112,5275655,gloabl,2018-07-20--2018-07-27
Sam Smith,Too Good At Goodbyes,113,5214174,gloabl,2018-07-20--2018-07-27
Ozuna,Síguelo Bailando,114,5211833,gloabl,2018-07-20--2018-07-27
Wiz Khalifa,Hopeless Romantic (feat. Swae Lee),115,5209133,gloabl,2018-07-20--2018-07-27
Maluma,El Préstamo,116,5182286,gloabl,2018-07-20--2018-07-27
BLACKPINK,DDU-DU DDU-DU - KR Ver.,117,5164764,gloabl,2018-07-20--2018-07-27
Kygo,Remind Me to Forget,118,5076772,gloabl,2018-07-20--2018-07-27
John Mayer,New Light,119,5063884,gloabl,2018-07-20--2018-07-27
Piso 21,Te Amo,120,5043382,gloabl,2018-07-20--2018-07-27
XXXTENTACION,Hope,121,5035261,gloabl,2018-07-20--2018-07-27
Rvssian,Pablo,122,5015564,gloabl,2018-07-20--2018-07-27
Jess Glynne,I'll Be There,123,5002218,gloabl,2018-07-20--2018-07-27
Offset,Ric Flair Drip (& Metro Boomin),124,5001435,gloabl,2018-07-20--2018-07-27
Avicii,Wake Me Up,125,4968676,gloabl,2018-07-20--2018-07-27
Famous Dex,JAPAN,126,4941995,gloabl,2018-07-20--2018-07-27
Drake,Elevate,127,4901964,gloabl,2018-07-20--2018-07-27
YG,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",128,4883707,gloabl,2018-07-20--2018-07-27
Leslie Grace,Duro y Suave,129,4880313,gloabl,2018-07-20--2018-07-27
Kendrick Lamar,HUMBLE.,130,4855938,gloabl,2018-07-20--2018-07-27
Jason Mraz,I'm Yours,131,4850240,gloabl,2018-07-20--2018-07-27
NF,Lie,132,4806415,gloabl,2018-07-20--2018-07-27
Luis Fonsi,Échame La Culpa,133,4793056,gloabl,2018-07-20--2018-07-27
The Chainsmokers,Closer,134,4791008,gloabl,2018-07-20--2018-07-27
Nicky Jam,Live It Up - Official Song 2018 FIFA World Cup Russia,135,4773237,gloabl,2018-07-20--2018-07-27
Dean Lewis,Be Alright,136,4764492,gloabl,2018-07-20--2018-07-27
Sean Paul,Mad Love,137,4747032,gloabl,2018-07-20--2018-07-27
Thalía,No Me Acuerdo,138,4720155,gloabl,2018-07-20--2018-07-27
Wiz Khalifa,Fr Fr (feat. Lil Skies),139,4704476,gloabl,2018-07-20--2018-07-27
Toto,Africa,140,4656492,gloabl,2018-07-20--2018-07-27
James Arthur,Say You Won't Let Go,141,4626561,gloabl,2018-07-20--2018-07-27
Post Malone,Congratulations,142,4620506,gloabl,2018-07-20--2018-07-27
Post Malone,Candy Paint,143,4612420,gloabl,2018-07-20--2018-07-27
Drake,Can’t Take A Joke,144,4600548,gloabl,2018-07-20--2018-07-27
Lauv,Enemies,145,4588583,gloabl,2018-07-20--2018-07-27
The Chainsmokers,Something Just Like This,146,4569885,gloabl,2018-07-20--2018-07-27
Avicii,Without You (feat. Sandro Cavazza),147,4506488,gloabl,2018-07-20--2018-07-27
Chance the Rapper,65th & Ingleside,148,4499916,gloabl,2018-07-20--2018-07-27
Portugal. The Man,Feel It Still,149,4480309,gloabl,2018-07-20--2018-07-27
Lauv,I Like Me Better,150,4410545,gloabl,2018-07-20--2018-07-27
J Balvin,Ambiente,151,4379698,gloabl,2018-07-20--2018-07-27
Drake,One Dance,152,4368687,gloabl,2018-07-20--2018-07-27
Selena Gomez,Wolves,153,4363388,gloabl,2018-07-20--2018-07-27
French Montana,Unforgettable,154,4351654,gloabl,2018-07-20--2018-07-27
Ed Sheeran,Perfect Duet (Ed Sheeran & Beyoncé),155,4335990,gloabl,2018-07-20--2018-07-27
Demi Lovato,Sober,156,4334920,gloabl,2018-07-20--2018-07-27
The 1975,Love It If We Made It,157,4316286,gloabl,2018-07-20--2018-07-27
Twenty One Pilots,Jumpsuit,158,4303531,gloabl,2018-07-20--2018-07-27
Oasis,Wonderwall - Remastered,159,4291194,gloabl,2018-07-20--2018-07-27
Travis Scott,goosebumps,160,4250097,gloabl,2018-07-20--2018-07-27
Piso 21,Déjala Que Vuelva (feat. Manuel Turizo),161,4233916,gloabl,2018-07-20--2018-07-27
Justin Quiles,No Quiero Amarte (feat. Zion & Lennox),162,4206527,gloabl,2018-07-20--2018-07-27
Troye Sivan,Dance To This (feat. Ariana Grande),163,4205131,gloabl,2018-07-20--2018-07-27
The Chainsmokers,Somebody,164,4203153,gloabl,2018-07-20--2018-07-27
Maroon 5,What Lovers Do (feat. SZA),165,4202337,gloabl,2018-07-20--2018-07-27
Marshmello,Silence,166,4195856,gloabl,2018-07-20--2018-07-27
Danny Ocean,Dembow,167,4191485,gloabl,2018-07-20--2018-07-27
Camila Cabello,Never Be the Same,168,4174031,gloabl,2018-07-20--2018-07-27
David Guetta,Like I Do,169,4166006,gloabl,2018-07-20--2018-07-27
Lil Pump,Drug Addicts,170,4141456,gloabl,2018-07-20--2018-07-27
Axwell /\ Ingrosso,More Than You Know,171,4135706,gloabl,2018-07-20--2018-07-27
Imagine Dragons,Whatever It Takes,172,4128042,gloabl,2018-07-20--2018-07-27
Rudimental,Let Me Live (feat. Anne-Marie & Mr Eazi),173,4118761,gloabl,2018-07-20--2018-07-27
Ed Sheeran,Thinking Out Loud,174,4092479,gloabl,2018-07-20--2018-07-27
Khalid,Young Dumb & Broke,175,4071222,gloabl,2018-07-20--2018-07-27
Rae Sremmurd,Powerglide (feat. Juicy J) - From SR3MM,176,4031191,gloabl,2018-07-20--2018-07-27
Alec Benjamin,Let Me Down Slowly,177,4026268,gloabl,2018-07-20--2018-07-27
XXXTENTACION,NUMB,178,4008529,gloabl,2018-07-20--2018-07-27
LANY,Thru These Tears,179,3997439,gloabl,2018-07-20--2018-07-27
Beyoncé,Halo,180,3984465,gloabl,2018-07-20--2018-07-27
Louis The Child,Better Not (feat. Wafia),181,3984114,gloabl,2018-07-20--2018-07-27
Natti Natasha,Criminal,182,3983811,gloabl,2018-07-20--2018-07-27
Demi Lovato,Sorry Not Sorry,183,3981935,gloabl,2018-07-20--2018-07-27
Twenty One Pilots,Nico And The Niners,184,3947264,gloabl,2018-07-20--2018-07-27
NF,Let You Down,185,3944083,gloabl,2018-07-20--2018-07-27
The Killers,Mr. Brightside,186,3941547,gloabl,2018-07-20--2018-07-27
Tom Walker,Leave a Light On,187,3927031,gloabl,2018-07-20--2018-07-27
Lil Pump,Esskeetit,188,3923534,gloabl,2018-07-20--2018-07-27
John Legend,All of Me,189,3922668,gloabl,2018-07-20--2018-07-27
Alex Rose,Toda - Remix,190,3920103,gloabl,2018-07-20--2018-07-27
Keala Settle,This Is Me,191,3905812,gloabl,2018-07-20--2018-07-27
J Balvin,Mi Gente,192,3899005,gloabl,2018-07-20--2018-07-27
Post Malone,Paranoid,193,3869515,gloabl,2018-07-20--2018-07-27
6ix9ine,TATI,194,3868499,gloabl,2018-07-20--2018-07-27
Bruno Mars,That's What I Like,195,3855409,gloabl,2018-07-20--2018-07-27
Ozuna,Solita,196,3844566,gloabl,2018-07-20--2018-07-27
Matheus & Kauan,Ao Vivo E A Cores,197,3838693,gloabl,2018-07-20--2018-07-27
Passenger,Let Her Go,198,3834580,gloabl,2018-07-20--2018-07-27
Queen,Bohemian Rhapsody - Remastered 2011,199,3829831,gloabl,2018-07-20--2018-07-27
Ed Sheeran,Photograph,200,3803660,gloabl,2018-07-20--2018-07-27
