artist,song,rank,streams,country,week
Kodak Black,ZEZE (feat. Travis Scott & Offset),5,12456,lu,2018-10-12--2018-10-19
Calvin Harris,Promises (with Sam Smith),6,12406,lu,2018-10-12--2018-10-19
Lady Gaga,Shallow,7,11291,lu,2018-10-12--2018-10-19
benny blanco,Eastside (with Halsey & Khalid),8,10434,lu,2018-10-12--2018-10-19
Kanye West,I Love It (& Lil Pump),9,10339,lu,2018-10-12--2018-10-19
Dean Lewis,Be Alright,10,10214,lu,2018-10-12--2018-10-19
Dynoro,In My Mind,1,14710,lu,2018-10-05--2018-10-12
DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2,14518,lu,2018-10-05--2018-10-12
Marshmello,Happier,3,14278,lu,2018-10-05--2018-10-12
Calvin Harris,Promises (with Sam Smith),4,13360,lu,2018-10-05--2018-10-12
Kanye West,I Love It (& Lil Pump),5,12895,lu,2018-10-05--2018-10-12
Bonez MC,500 PS,6,11518,lu,2018-10-05--2018-10-12
Bonez MC,Nummer unterdrückt,7,11390,lu,2018-10-05--2018-10-12
benny blanco,Eastside (with Halsey & Khalid),8,11230,lu,2018-10-05--2018-10-12
Bonez MC,Kokain,9,10834,lu,2018-10-05--2018-10-12
Lil Peep,Falling Down,10,10728,lu,2018-10-05--2018-10-12
Dynoro,In My Mind,1,15084,lu,2018-09-28--2018-10-05
Kanye West,I Love It (& Lil Pump),2,14678,lu,2018-09-28--2018-10-05
DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",3,13616,lu,2018-09-28--2018-10-05
Calvin Harris,Promises (with Sam Smith),4,13520,lu,2018-09-28--2018-10-05
Marshmello,Happier,5,13279,lu,2018-09-28--2018-10-05
Lil Peep,Falling Down,6,12157,lu,2018-09-28--2018-10-05
benny blanco,Eastside (with Halsey & Khalid),7,10979,lu,2018-09-28--2018-10-05
Dean Lewis,Be Alright,8,10646,lu,2018-09-28--2018-10-05
Bushido,Inshallah (feat. Capital Bra),9,9396,lu,2018-09-28--2018-10-05
Eminem,Lucky You (feat. Joyner Lucas),10,9125,lu,2018-09-28--2018-10-05
Dynoro,In My Mind,1,16699,lu,2018-09-21--2018-09-28
Kanye West,I Love It (& Lil Pump),2,16064,lu,2018-09-21--2018-09-28
Lil Peep,Falling Down,3,14474,lu,2018-09-21--2018-09-28
Calvin Harris,Promises (with Sam Smith),4,12784,lu,2018-09-21--2018-09-28
Marshmello,Happier,5,12169,lu,2018-09-21--2018-09-28
Eminem,Lucky You (feat. Joyner Lucas),6,11030,lu,2018-09-21--2018-09-28
Farid Bang,INTERNATIONAL GANGSTAS,7,11029,lu,2018-09-21--2018-09-28
benny blanco,Eastside (with Halsey & Khalid),8,10990,lu,2018-09-21--2018-09-28
Dean Lewis,Be Alright,9,10548,lu,2018-09-21--2018-09-28
Drake,In My Feelings,10,8857,lu,2018-09-21--2018-09-28
Dynoro,In My Mind,1,18176,lu,2018-09-14--2018-09-21
Kanye West,I Love It (& Lil Pump),2,17343,lu,2018-09-14--2018-09-21
Calvin Harris,Promises (with Sam Smith),3,13575,lu,2018-09-14--2018-09-21
Bonez MC,Kokain,4,13500,lu,2018-09-14--2018-09-21
Eminem,Lucky You (feat. Joyner Lucas),5,13399,lu,2018-09-14--2018-09-21
benny blanco,Eastside (with Halsey & Khalid),6,12028,lu,2018-09-14--2018-09-21
Marshmello,Happier,7,11546,lu,2018-09-14--2018-09-21
Dean Lewis,Be Alright,8,10467,lu,2018-09-14--2018-09-21
Maroon 5,Girls Like You (feat. Cardi B),9,9737,lu,2018-09-14--2018-09-21
Drake,In My Feelings,10,9637,lu,2018-09-14--2018-09-21
Dynoro,In My Mind,1,17861,lu,2018-09-07--2018-09-14
Eminem,Lucky You (feat. Joyner Lucas),2,12917,lu,2018-09-07--2018-09-14
Kanye West,I Love It (& Lil Pump),3,12812,lu,2018-09-07--2018-09-14
Calvin Harris,Promises (with Sam Smith),4,12479,lu,2018-09-07--2018-09-14
benny blanco,Eastside (with Halsey & Khalid),5,12125,lu,2018-09-07--2018-09-14
Drake,In My Feelings,6,11411,lu,2018-09-07--2018-09-14
Maroon 5,Girls Like You (feat. Cardi B),7,10580,lu,2018-09-07--2018-09-14
Marshmello,Happier,8,10010,lu,2018-09-07--2018-09-14
Dean Lewis,Be Alright,9,9749,lu,2018-09-07--2018-09-14
Clean Bandit,Solo (feat. Demi Lovato),10,9057,lu,2018-09-07--2018-09-14
Dynoro,In My Mind,1,17900,lu,2018-08-31--2018-09-07
Eminem,Lucky You (feat. Joyner Lucas),2,16242,lu,2018-08-31--2018-09-07
Eminem,The Ringer,3,13027,lu,2018-08-31--2018-09-07
Drake,In My Feelings,4,11921,lu,2018-08-31--2018-09-07
benny blanco,Eastside (with Halsey & Khalid),5,11563,lu,2018-08-31--2018-09-07
Maroon 5,Girls Like You (feat. Cardi B),6,10707,lu,2018-08-31--2018-09-07
Calvin Harris,Promises (with Sam Smith),7,10629,lu,2018-08-31--2018-09-07
Loud Luxury,Body (feat. brando),8,9774,lu,2018-08-31--2018-09-07
Clean Bandit,Solo (feat. Demi Lovato),9,9512,lu,2018-08-31--2018-09-07
Jonas Blue,Rise,10,9487,lu,2018-08-31--2018-09-07
Dynoro,In My Mind,1,18889,lu,2018-08-24--2018-08-31
Drake,In My Feelings,2,13185,lu,2018-08-24--2018-08-31
Bonez MC,Risiko,3,11595,lu,2018-08-24--2018-08-31
benny blanco,Eastside (with Halsey & Khalid),4,11143,lu,2018-08-24--2018-08-31
Clean Bandit,Solo (feat. Demi Lovato),5,11070,lu,2018-08-24--2018-08-31
Maroon 5,Girls Like You (feat. Cardi B),6,11040,lu,2018-08-24--2018-08-31
Loud Luxury,Body (feat. brando),7,10170,lu,2018-08-24--2018-08-31
Jonas Blue,Rise,8,10147,lu,2018-08-24--2018-08-31
6ix9ine,FEFE (feat. Nicki Minaj & Murda Beatz),9,9780,lu,2018-08-24--2018-08-31
DJ Khaled,No Brainer,10,9664,lu,2018-08-24--2018-08-31
Dynoro,In My Mind,1,20692,lu,2018-08-17--2018-08-24
Drake,In My Feelings,2,14840,lu,2018-08-17--2018-08-24
Clean Bandit,Solo (feat. Demi Lovato),3,11686,lu,2018-08-17--2018-08-24
Jonas Blue,Rise,4,11193,lu,2018-08-17--2018-08-24
6ix9ine,FEFE (feat. Nicki Minaj & Murda Beatz),5,10864,lu,2018-08-17--2018-08-24
Maroon 5,Girls Like You (feat. Cardi B),6,10793,lu,2018-08-17--2018-08-24
DJ Khaled,No Brainer,7,10651,lu,2018-08-17--2018-08-24
benny blanco,Eastside (with Halsey & Khalid),8,10593,lu,2018-08-17--2018-08-24
Tiësto,Jackie Chan,9,10431,lu,2018-08-17--2018-08-24
Juice WRLD,Lucid Dreams,10,9950,lu,2018-08-17--2018-08-24
Dynoro,In My Mind,1,20298,lu,2018-08-10--2018-08-17
Drake,In My Feelings,2,17077,lu,2018-08-10--2018-08-17
Clean Bandit,Solo (feat. Demi Lovato),3,12409,lu,2018-08-10--2018-08-17
Jonas Blue,Rise,4,11529,lu,2018-08-10--2018-08-17
6ix9ine,FEFE (feat. Nicki Minaj & Murda Beatz),5,11521,lu,2018-08-10--2018-08-17
Maroon 5,Girls Like You (feat. Cardi B),6,11221,lu,2018-08-10--2018-08-17
DJ Khaled,No Brainer,7,11195,lu,2018-08-10--2018-08-17
Tiësto,Jackie Chan,8,10622,lu,2018-08-10--2018-08-17
benny blanco,Eastside (with Halsey & Khalid),9,10044,lu,2018-08-10--2018-08-17
Juice WRLD,Lucid Dreams,10,9597,lu,2018-08-10--2018-08-17
Drake,In My Feelings,1,21306,lu,2018-08-03--2018-08-10
Dynoro,In My Mind,2,20924,lu,2018-08-03--2018-08-10
Travis Scott,STARGAZING,3,14736,lu,2018-08-03--2018-08-10
6ix9ine,FEFE (feat. Nicki Minaj & Murda Beatz),4,13918,lu,2018-08-03--2018-08-10
Clean Bandit,Solo (feat. Demi Lovato),5,13777,lu,2018-08-03--2018-08-10
DJ Khaled,No Brainer,6,12557,lu,2018-08-03--2018-08-10
Maroon 5,Girls Like You (feat. Cardi B),7,12473,lu,2018-08-03--2018-08-10
Jonas Blue,Rise,8,12467,lu,2018-08-03--2018-08-10
Travis Scott,SICKO MODE,9,12022,lu,2018-08-03--2018-08-10
Tiësto,Jackie Chan,10,11794,lu,2018-08-03--2018-08-10
Drake,In My Feelings,1,23634,lu,2018-07-27--2018-08-03
Dynoro,In My Mind,2,18579,lu,2018-07-27--2018-08-03
6ix9ine,FEFE (feat. Nicki Minaj & Murda Beatz),3,15800,lu,2018-07-27--2018-08-03
Clean Bandit,Solo (feat. Demi Lovato),4,13876,lu,2018-07-27--2018-08-03
Maroon 5,Girls Like You (feat. Cardi B),5,12926,lu,2018-07-27--2018-08-03
Tiësto,Jackie Chan,6,12573,lu,2018-07-27--2018-08-03
Tyga,Taste (feat. Offset),7,11794,lu,2018-07-27--2018-08-03
Jonas Blue,Rise,8,11792,lu,2018-07-27--2018-08-03
Juice WRLD,Lucid Dreams,9,11671,lu,2018-07-27--2018-08-03
DJ Khaled,No Brainer,10,11551,lu,2018-07-27--2018-08-03
Drake,In My Feelings,1,26134,lu,2018-07-20--2018-07-27
Dynoro,In My Mind,2,15278,lu,2018-07-20--2018-07-27
Clean Bandit,Solo (feat. Demi Lovato),3,14191,lu,2018-07-20--2018-07-27
Maroon 5,Girls Like You (feat. Cardi B),4,12585,lu,2018-07-20--2018-07-27
Tiësto,Jackie Chan,5,12491,lu,2018-07-20--2018-07-27
Tyga,Taste (feat. Offset),6,12449,lu,2018-07-20--2018-07-27
Juice WRLD,Lucid Dreams,7,12382,lu,2018-07-20--2018-07-27
Calvin Harris,One Kiss (with Dua Lipa),8,12358,lu,2018-07-20--2018-07-27
Cardi B,I Like It,9,12111,lu,2018-07-20--2018-07-27
XXXTENTACION,SAD!,10,12111,lu,2018-07-20--2018-07-27
Drake,In My Feelings,1,26330,lu,2018-07-13--2018-07-20
Clean Bandit,Solo (feat. Demi Lovato),2,14823,lu,2018-07-13--2018-07-20
Drake,Don’t Matter To Me,3,14211,lu,2018-07-13--2018-07-20
Maroon 5,Girls Like You (feat. Cardi B),4,13783,lu,2018-07-13--2018-07-20
XXXTENTACION,SAD!,5,13506,lu,2018-07-13--2018-07-20
Juice WRLD,Lucid Dreams,6,13477,lu,2018-07-13--2018-07-20
Calvin Harris,One Kiss (with Dua Lipa),7,13203,lu,2018-07-13--2018-07-20
Tyga,Taste (feat. Offset),8,12991,lu,2018-07-13--2018-07-20
Tiësto,Jackie Chan,9,12902,lu,2018-07-13--2018-07-20
Cardi B,I Like It,10,12642,lu,2018-07-13--2018-07-20
Drake,Don’t Matter To Me,1,16199,lu,2018-07-06--2018-07-13
XXXTENTACION,SAD!,2,15352,lu,2018-07-06--2018-07-13
Drake,In My Feelings,3,15016,lu,2018-07-06--2018-07-13
Bushido,Für Euch alle (feat. Samra & Capital Bra),4,14650,lu,2018-07-06--2018-07-13
Clean Bandit,Solo (feat. Demi Lovato),5,13588,lu,2018-07-06--2018-07-13
Juice WRLD,Lucid Dreams,6,13443,lu,2018-07-06--2018-07-13
Maroon 5,Girls Like You (feat. Cardi B),7,13223,lu,2018-07-06--2018-07-13
Calvin Harris,One Kiss (with Dua Lipa),8,13073,lu,2018-07-06--2018-07-13
Cardi B,I Like It,9,12684,lu,2018-07-06--2018-07-13
Tyga,Taste (feat. Offset),10,12437,lu,2018-07-06--2018-07-13
Drake,Don’t Matter To Me,1,18613,lu,2018-06-29--2018-07-06
XXXTENTACION,SAD!,2,17331,lu,2018-06-29--2018-07-06
Drake,Nonstop,3,16790,lu,2018-06-29--2018-07-06
Drake,God's Plan,4,13504,lu,2018-06-29--2018-07-06
Juice WRLD,Lucid Dreams,5,13437,lu,2018-06-29--2018-07-06
Clean Bandit,Solo (feat. Demi Lovato),6,13417,lu,2018-06-29--2018-07-06
Calvin Harris,One Kiss (with Dua Lipa),7,13274,lu,2018-06-29--2018-07-06
Maroon 5,Girls Like You (feat. Cardi B),8,12891,lu,2018-06-29--2018-07-06
Cardi B,I Like It,9,12055,lu,2018-06-29--2018-07-06
Tyga,Taste (feat. Offset),10,11779,lu,2018-06-29--2018-07-06
XXXTENTACION,SAD!,1,19781,lu,2018-06-22--2018-06-29
XXXTENTACION,Moonlight,2,14718,lu,2018-06-22--2018-06-29
Maroon 5,Girls Like You (feat. Cardi B),3,13106,lu,2018-06-22--2018-06-29
Clean Bandit,Solo (feat. Demi Lovato),4,12847,lu,2018-06-22--2018-06-29
Juice WRLD,Lucid Dreams,5,12584,lu,2018-06-22--2018-06-29
Calvin Harris,One Kiss (with Dua Lipa),6,12544,lu,2018-06-22--2018-06-29
XXXTENTACION,changes,7,12404,lu,2018-06-22--2018-06-29
XXXTENTACION,Jocelyn Flores,8,11985,lu,2018-06-22--2018-06-29
Cardi B,I Like It,9,11617,lu,2018-06-22--2018-06-29
Tyga,Taste (feat. Offset),10,11584,lu,2018-06-22--2018-06-29
XXXTENTACION,SAD!,1,17590,lu,2018-06-15--2018-06-22
Damso,Smog,2,12845,lu,2018-06-15--2018-06-22
Calvin Harris,One Kiss (with Dua Lipa),3,12714,lu,2018-06-15--2018-06-22
Maroon 5,Girls Like You (feat. Cardi B),4,12684,lu,2018-06-15--2018-06-22
Post Malone,Better Now,5,12405,lu,2018-06-15--2018-06-22
XXXTENTACION,Moonlight,6,11988,lu,2018-06-15--2018-06-22
Juice WRLD,Lucid Dreams,7,11790,lu,2018-06-15--2018-06-22
Clean Bandit,Solo (feat. Demi Lovato),8,11387,lu,2018-06-15--2018-06-22
XXXTENTACION,changes,9,11380,lu,2018-06-15--2018-06-22
Lartiste,Mafiosa (feat. Caroliina),10,11378,lu,2018-06-15--2018-06-22
Calvin Harris,One Kiss (with Dua Lipa),1,14299,lu,2018-06-08--2018-06-15
Post Malone,Better Now,2,13794,lu,2018-06-08--2018-06-15
Lartiste,Mafiosa (feat. Caroliina),3,12158,lu,2018-06-08--2018-06-15
Cardi B,I Like It,4,11452,lu,2018-06-08--2018-06-15
Maroon 5,Girls Like You (feat. Cardi B),5,11073,lu,2018-06-08--2018-06-15
Selena Gomez,Back To You,6,10927,lu,2018-06-08--2018-06-15
Dennis Lloyd,Nevermind,7,10753,lu,2018-06-08--2018-06-15
Juice WRLD,Lucid Dreams,8,10270,lu,2018-06-08--2018-06-15
Clean Bandit,Solo (feat. Demi Lovato),9,10121,lu,2018-06-08--2018-06-15
Ariana Grande,no tears left to cry,10,9004,lu,2018-06-08--2018-06-15
Calvin Harris,One Kiss (with Dua Lipa),1,15781,lu,2018-06-01--2018-06-08
Post Malone,Better Now,2,13275,lu,2018-06-01--2018-06-08
Lartiste,Mafiosa (feat. Caroliina),3,13093,lu,2018-06-01--2018-06-08
Cardi B,I Like It,4,10806,lu,2018-06-01--2018-06-08
Dennis Lloyd,Nevermind,5,10557,lu,2018-06-01--2018-06-08
Kanye West,All Mine,6,9684,lu,2018-06-01--2018-06-08
Drake,God's Plan,7,9606,lu,2018-06-01--2018-06-08
Ariana Grande,no tears left to cry,8,9335,lu,2018-06-01--2018-06-08
Nicky Jam,X,9,9148,lu,2018-06-01--2018-06-08
Selena Gomez,Back To You,10,9048,lu,2018-06-01--2018-06-08
Calvin Harris,One Kiss (with Dua Lipa),1,16356,lu,2018-05-25--2018-06-01
Lartiste,Mafiosa (feat. Caroliina),2,13878,lu,2018-05-25--2018-06-01
Post Malone,Better Now,3,13079,lu,2018-05-25--2018-06-01
Drake,God's Plan,4,9980,lu,2018-05-25--2018-06-01
Nicky Jam,X,5,9511,lu,2018-05-25--2018-06-01
Drake,Nice For What,6,9271,lu,2018-05-25--2018-06-01
Cardi B,I Like It,7,9213,lu,2018-05-25--2018-06-01
Dennis Lloyd,Nevermind,8,8921,lu,2018-05-25--2018-06-01
Gzuz,Wolke 7,9,8824,lu,2018-05-25--2018-06-01
Ariana Grande,no tears left to cry,10,8705,lu,2018-05-25--2018-06-01
Calvin Harris,One Kiss (with Dua Lipa),1,14917,lu,2018-05-18--2018-05-25
Post Malone,Better Now,2,13687,lu,2018-05-18--2018-05-25
Lartiste,Mafiosa (feat. Caroliina),3,13253,lu,2018-05-18--2018-05-25
Drake,God's Plan,4,10559,lu,2018-05-18--2018-05-25
Childish Gambino,This Is America,5,10123,lu,2018-05-18--2018-05-25
Nicky Jam,X,6,9659,lu,2018-05-18--2018-05-25
Dennis Lloyd,Nevermind,7,9380,lu,2018-05-18--2018-05-25
Drake,Nice For What,8,9330,lu,2018-05-18--2018-05-25
Marshmello,FRIENDS,9,9105,lu,2018-05-18--2018-05-25
Ariana Grande,no tears left to cry,10,8838,lu,2018-05-18--2018-05-25
Calvin Harris,One Kiss (with Dua Lipa),1,14765,lu,2018-05-11--2018-05-18
Post Malone,Better Now,2,13794,lu,2018-05-11--2018-05-18
Childish Gambino,This Is America,3,12527,lu,2018-05-11--2018-05-18
Lartiste,Mafiosa (feat. Caroliina),4,11554,lu,2018-05-11--2018-05-18
Drake,God's Plan,5,10938,lu,2018-05-11--2018-05-18
Drake,Nice For What,6,9706,lu,2018-05-11--2018-05-18
Gzuz,¿ Warum ?,7,9648,lu,2018-05-11--2018-05-18
Nicky Jam,X,8,9520,lu,2018-05-11--2018-05-18
Marshmello,FRIENDS,9,9441,lu,2018-05-11--2018-05-18
Dennis Lloyd,Nevermind,10,8985,lu,2018-05-11--2018-05-18
Calvin Harris,One Kiss (with Dua Lipa),1,15515,lu,2018-05-04--2018-05-11
Post Malone,Better Now,2,15412,lu,2018-05-04--2018-05-11
Drake,God's Plan,3,12714,lu,2018-05-04--2018-05-11
Nicky Jam,X,4,11763,lu,2018-05-04--2018-05-11
Drake,Nice For What,5,11333,lu,2018-05-04--2018-05-11
Marshmello,FRIENDS,6,10931,lu,2018-05-04--2018-05-11
Lartiste,Mafiosa (feat. Caroliina),7,10926,lu,2018-05-04--2018-05-11
Ariana Grande,no tears left to cry,8,10696,lu,2018-05-04--2018-05-11
Post Malone,Psycho (feat. Ty Dolla $ign),9,10359,lu,2018-05-04--2018-05-11
Post Malone,rockstar (feat. 21 Savage),10,9550,lu,2018-05-04--2018-05-11
Post Malone,Better Now,1,16523,lu,2018-04-27--2018-05-04
Post Malone,Psycho (feat. Ty Dolla $ign),2,13542,lu,2018-04-27--2018-05-04
Drake,God's Plan,3,12541,lu,2018-04-27--2018-05-04
Calvin Harris,One Kiss (with Dua Lipa),4,12527,lu,2018-04-27--2018-05-04
Post Malone,Paranoid,5,12279,lu,2018-04-27--2018-05-04
Drake,Nice For What,6,11773,lu,2018-04-27--2018-05-04
Post Malone,rockstar (feat. 21 Savage),7,11571,lu,2018-04-27--2018-05-04
Ariana Grande,no tears left to cry,8,11319,lu,2018-04-27--2018-05-04
Nicky Jam,X,9,10675,lu,2018-04-27--2018-05-04
Marshmello,FRIENDS,10,10657,lu,2018-04-27--2018-05-04
Drake,Nice For What,1,15411,lu,2018-04-20--2018-04-27
Drake,God's Plan,2,14810,lu,2018-04-20--2018-04-27
Ariana Grande,no tears left to cry,3,14430,lu,2018-04-20--2018-04-27
Calvin Harris,One Kiss (with Dua Lipa),4,13605,lu,2018-04-20--2018-04-27
Nicky Jam,X,5,12901,lu,2018-04-20--2018-04-27
Marshmello,FRIENDS,6,12402,lu,2018-04-20--2018-04-27
Cardi B,I Like It,7,11575,lu,2018-04-20--2018-04-27
Post Malone,Psycho (feat. Ty Dolla $ign),8,10456,lu,2018-04-20--2018-04-27
The Weeknd,Call Out My Name,9,10169,lu,2018-04-20--2018-04-27
Dennis Lloyd,Nevermind,10,10151,lu,2018-04-20--2018-04-27
Drake,God's Plan,1,15757,lu,2018-04-13--2018-04-20
Drake,Nice For What,2,14664,lu,2018-04-13--2018-04-20
Nicky Jam,X,3,13407,lu,2018-04-13--2018-04-20
Marshmello,FRIENDS,4,12951,lu,2018-04-13--2018-04-20
Calvin Harris,One Kiss (with Dua Lipa),5,11780,lu,2018-04-13--2018-04-20
The Weeknd,Call Out My Name,6,11345,lu,2018-04-13--2018-04-20
Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",7,10276,lu,2018-04-13--2018-04-20
Post Malone,Psycho (feat. Ty Dolla $ign),8,10177,lu,2018-04-13--2018-04-20
Cardi B,I Like It,9,9437,lu,2018-04-13--2018-04-20
Dennis Lloyd,Nevermind,10,9399,lu,2018-04-13--2018-04-20
Drake,God's Plan,1,16611,lu,2018-04-06--2018-04-13
Marshmello,FRIENDS,2,13254,lu,2018-04-06--2018-04-13
Nicky Jam,X,3,12225,lu,2018-04-06--2018-04-13
The Weeknd,Call Out My Name,4,11329,lu,2018-04-06--2018-04-13
Drake,Nice For What,5,10962,lu,2018-04-06--2018-04-13
Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",6,10644,lu,2018-04-06--2018-04-13
Post Malone,Psycho (feat. Ty Dolla $ign),7,10366,lu,2018-04-06--2018-04-13
XXXTENTACION,SAD!,8,9308,lu,2018-04-06--2018-04-13
Khalid,Love Lies (with Normani),9,9014,lu,2018-04-06--2018-04-13
Dua Lipa,IDGAF,10,8430,lu,2018-04-06--2018-04-13
Drake,God's Plan,1,17100,lu,2018-03-30--2018-04-06
The Weeknd,Call Out My Name,2,15032,lu,2018-03-30--2018-04-06
Marshmello,FRIENDS,3,12341,lu,2018-03-30--2018-04-06
Nicky Jam,X,4,11454,lu,2018-03-30--2018-04-06
Post Malone,Psycho (feat. Ty Dolla $ign),5,10245,lu,2018-03-30--2018-04-06
XXXTENTACION,SAD!,6,9701,lu,2018-03-30--2018-04-06
Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",7,9083,lu,2018-03-30--2018-04-06
Khalid,Love Lies (with Normani),8,8758,lu,2018-03-30--2018-04-06
The Weeknd,Try Me,9,8549,lu,2018-03-30--2018-04-06
Post Malone,rockstar,10,8237,lu,2018-03-30--2018-04-06
Drake,God's Plan,1,20268,lu,2018-03-23--2018-03-30
Marshmello,FRIENDS,2,13438,lu,2018-03-23--2018-03-30
XXXTENTACION,SAD!,3,12924,lu,2018-03-23--2018-03-30
Post Malone,Psycho (feat. Ty Dolla $ign),4,12321,lu,2018-03-23--2018-03-30
Nicky Jam,X,5,11073,lu,2018-03-23--2018-03-30
Shawn Mendes,In My Blood,6,10995,lu,2018-03-23--2018-03-30
Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",7,10542,lu,2018-03-23--2018-03-30
BlocBoy JB,Look Alive (feat. Drake),8,9552,lu,2018-03-23--2018-03-30
Khalid,Love Lies (with Normani),9,9303,lu,2018-03-23--2018-03-30
Post Malone,rockstar,10,9079,lu,2018-03-23--2018-03-30
Drake,God's Plan,1,20942,lu,2018-03-16--2018-03-23
XXXTENTACION,SAD!,2,14652,lu,2018-03-16--2018-03-23
Marshmello,FRIENDS,3,13601,lu,2018-03-16--2018-03-23
Post Malone,Psycho (feat. Ty Dolla $ign),4,12298,lu,2018-03-16--2018-03-23
Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",5,10728,lu,2018-03-16--2018-03-23
BlocBoy JB,Look Alive (feat. Drake),6,10097,lu,2018-03-16--2018-03-23
Post Malone,rockstar,7,9182,lu,2018-03-16--2018-03-23
Dua Lipa,IDGAF,8,9117,lu,2018-03-16--2018-03-23
Khalid,Love Lies (with Normani),9,9071,lu,2018-03-16--2018-03-23
Kendrick Lamar,All The Stars (with SZA),10,9005,lu,2018-03-16--2018-03-23
Drake,God's Plan,1,21339,lu,2018-03-09--2018-03-16
Marshmello,FRIENDS,2,13563,lu,2018-03-09--2018-03-16
Post Malone,Psycho (feat. Ty Dolla $ign),3,12703,lu,2018-03-09--2018-03-16
Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",4,10768,lu,2018-03-09--2018-03-16
Kendrick Lamar,All The Stars (with SZA),5,10559,lu,2018-03-09--2018-03-16
Post Malone,rockstar,6,9553,lu,2018-03-09--2018-03-16
Dua Lipa,IDGAF,7,9503,lu,2018-03-09--2018-03-16
BlocBoy JB,Look Alive (feat. Drake),8,9491,lu,2018-03-09--2018-03-16
Khalid,Love Lies (with Normani),9,9303,lu,2018-03-09--2018-03-16
Zedd,The Middle,10,9157,lu,2018-03-09--2018-03-16
Drake,God's Plan,1,22759,lu,2018-03-02--2018-03-09
Post Malone,Psycho (feat. Ty Dolla $ign),2,14234,lu,2018-03-02--2018-03-09
Marshmello,FRIENDS,3,12647,lu,2018-03-02--2018-03-09
Kendrick Lamar,All The Stars (with SZA),4,10826,lu,2018-03-02--2018-03-09
Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",5,10335,lu,2018-03-02--2018-03-09
Post Malone,rockstar,6,10058,lu,2018-03-02--2018-03-09
BlocBoy JB,Look Alive (feat. Drake),7,9491,lu,2018-03-02--2018-03-09
Khalid,Love Lies (with Normani),8,9430,lu,2018-03-02--2018-03-09
Dua Lipa,IDGAF,9,9359,lu,2018-03-02--2018-03-09
Bazzi,Mine,10,8729,lu,2018-03-02--2018-03-09
Drake,God's Plan,1,23434,lu,2018-02-23--2018-03-02
Post Malone,Psycho (feat. Ty Dolla $ign),2,16557,lu,2018-02-23--2018-03-02
Kendrick Lamar,All The Stars (with SZA),3,11575,lu,2018-02-23--2018-03-02
Marshmello,FRIENDS,4,10769,lu,2018-02-23--2018-03-02
Post Malone,rockstar,5,10306,lu,2018-02-23--2018-03-02
Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",6,9768,lu,2018-02-23--2018-03-02
Dua Lipa,IDGAF,7,9083,lu,2018-02-23--2018-03-02
BlocBoy JB,Look Alive (feat. Drake),8,9076,lu,2018-02-23--2018-03-02
Bazzi,Mine,9,9063,lu,2018-02-23--2018-03-02
The Weeknd,Pray For Me (with Kendrick Lamar),10,8405,lu,2018-02-23--2018-03-02
Drake,God's Plan,1,23043,lu,2018-02-16--2018-02-23
Kendrick Lamar,All The Stars (with SZA),2,11080,lu,2018-02-16--2018-02-23
Post Malone,rockstar,3,10387,lu,2018-02-16--2018-02-23
Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",4,9594,lu,2018-02-16--2018-02-23
Bazzi,Mine,5,9051,lu,2018-02-16--2018-02-23
The Chainsmokers,Sick Boy,6,9008,lu,2018-02-16--2018-02-23
Marshmello,FRIENDS,7,8874,lu,2018-02-16--2018-02-23
Camila Cabello,Havana,8,8758,lu,2018-02-16--2018-02-23
The Weeknd,Pray For Me (with Kendrick Lamar),9,8713,lu,2018-02-16--2018-02-23
Liam Payne,For You (Fifty Shades Freed) (& Rita Ora),10,8455,lu,2018-02-16--2018-02-23
Drake,God's Plan,1,17936,lu,2018-02-09--2018-02-16
Post Malone,rockstar,2,11485,lu,2018-02-09--2018-02-16
Kendrick Lamar,All The Stars (with SZA),3,10869,lu,2018-02-09--2018-02-16
Camila Cabello,Havana,4,9710,lu,2018-02-09--2018-02-16
The Weeknd,Pray For Me (with Kendrick Lamar),5,9426,lu,2018-02-09--2018-02-16
Dua Lipa,IDGAF,6,8242,lu,2018-02-09--2018-02-16
Eminem,River (feat. Ed Sheeran),7,8114,lu,2018-02-09--2018-02-16
